Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;04 Islas Baleares;Menores de 25 años;2019_T1;41.35
Mujeres;04 Islas Baleares;Menores de 25 años;2018_T4;22.89
Mujeres;04 Islas Baleares;Menores de 25 años;2018_T3;9.63
Mujeres;04 Islas Baleares;Menores de 25 años;2018_T2;30.65
Mujeres;04 Islas Baleares;Menores de 25 años;2018_T1;29.36
Mujeres;04 Islas Baleares;Menores de 25 años;2017_T4;26.79
Mujeres;04 Islas Baleares;Menores de 25 años;2017_T3;23.93
Mujeres;04 Islas Baleares;Menores de 25 años;2017_T2;32.03
Mujeres;04 Islas Baleares;Menores de 25 años;2017_T1;43.19
Mujeres;04 Islas Baleares;Menores de 25 años;2016_T4;42.28
Mujeres;04 Islas Baleares;Menores de 25 años;2016_T3;27.91
Mujeres;04 Islas Baleares;Menores de 25 años;2016_T2;40.5
Mujeres;04 Islas Baleares;Menores de 25 años;2016_T1;50.01
Mujeres;04 Islas Baleares;Menores de 25 años;2015_T4;34.6
Mujeres;04 Islas Baleares;Menores de 25 años;2015_T3;25.34
Mujeres;04 Islas Baleares;Menores de 25 años;2015_T2;41.5
Mujeres;04 Islas Baleares;Menores de 25 años;2015_T1;47.35
Mujeres;04 Islas Baleares;25 y más años;2020_T3;10.77
Mujeres;04 Islas Baleares;25 y más años;2020_T2;15.04
Mujeres;04 Islas Baleares;25 y más años;2020_T1;20.56
Mujeres;04 Islas Baleares;25 y más años;2019_T4;9.36
Mujeres;04 Islas Baleares;25 y más años;2019_T3;6.91
Mujeres;04 Islas Baleares;25 y más años;2019_T2;13.61
Mujeres;04 Islas Baleares;25 y más años;2019_T1;18.11
Mujeres;04 Islas Baleares;25 y más años;2018_T4;9.4
Mujeres;04 Islas Baleares;25 y más años;2018_T3;6.51
Mujeres;04 Islas Baleares;25 y más años;2018_T2;9.66
Mujeres;04 Islas Baleares;25 y más años;2018_T1;15.38
Mujeres;04 Islas Baleares;25 y más años;2017_T4;10.13
Mujeres;04 Islas Baleares;25 y más años;2017_T3;7.8
Mujeres;04 Islas Baleares;25 y más años;2017_T2;10.74
Mujeres;04 Islas Baleares;25 y más años;2017_T1;16.45
Mujeres;04 Islas Baleares;25 y más años;2016_T4;13.14
Mujeres;04 Islas Baleares;25 y más años;2016_T3;9.58
Mujeres;04 Islas Baleares;25 y más años;2016_T2;12.7
Mujeres;04 Islas Baleares;25 y más años;2016_T1;16.21
Mujeres;04 Islas Baleares;25 y más años;2015_T4;15.51
Mujeres;04 Islas Baleares;25 y más años;2015_T3;10.98
Mujeres;04 Islas Baleares;25 y más años;2015_T2;15.9
Mujeres;04 Islas Baleares;25 y más años;2015_T1;21.04
Mujeres;04 Islas Baleares;De 16 a 19 años;2020_T3;41.35
Mujeres;04 Islas Baleares;De 16 a 19 años;2020_T2;71.28
Mujeres;04 Islas Baleares;De 16 a 19 años;2020_T1;68.83
Mujeres;04 Islas Baleares;De 16 a 19 años;2019_T4;18.32
Mujeres;04 Islas Baleares;De 16 a 19 años;2019_T3;46.93
Mujeres;04 Islas Baleares;De 16 a 19 años;2019_T2;64.58
Mujeres;04 Islas Baleares;De 16 a 19 años;2019_T1;68.56
Mujeres;04 Islas Baleares;De 16 a 19 años;2018_T4;40.45
Mujeres;04 Islas Baleares;De 16 a 19 años;2018_T3;15.92
Mujeres;04 Islas Baleares;De 16 a 19 años;2018_T2;60.95
Mujeres;04 Islas Baleares;De 16 a 19 años;2018_T1;63.23
Mujeres;04 Islas Baleares;De 16 a 19 años;2017_T4;9.9
Mujeres;04 Islas Baleares;De 16 a 19 años;2017_T3;31.98
Mujeres;04 Islas Baleares;De 16 a 19 años;2017_T2;33.89
Mujeres;04 Islas Baleares;De 16 a 19 años;2017_T1;48.93
Mujeres;04 Islas Baleares;De 16 a 19 años;2016_T4;55.09
Mujeres;04 Islas Baleares;De 16 a 19 años;2016_T3;34.36
Mujeres;04 Islas Baleares;De 16 a 19 años;2016_T2;73.84
Mujeres;04 Islas Baleares;De 16 a 19 años;2016_T1;24.36
Mujeres;04 Islas Baleares;De 16 a 19 años;2015_T4;68.92
Mujeres;04 Islas Baleares;De 16 a 19 años;2015_T3;53.7
Mujeres;04 Islas Baleares;De 16 a 19 años;2015_T2;82.47
Mujeres;04 Islas Baleares;De 16 a 19 años;2015_T1;74.71
Mujeres;04 Islas Baleares;De 20 a 24 años;2020_T3;38.52
Mujeres;04 Islas Baleares;De 20 a 24 años;2020_T2;56.14
Mujeres;04 Islas Baleares;De 20 a 24 años;2020_T1;46.94
Mujeres;04 Islas Baleares;De 20 a 24 años;2019_T4;28.22
Mujeres;04 Islas Baleares;De 20 a 24 años;2019_T3;16.83
Mujeres;04 Islas Baleares;De 20 a 24 años;2019_T2;30.24
Mujeres;04 Islas Baleares;De 20 a 24 años;2019_T1;35.04
Mujeres;04 Islas Baleares;De 20 a 24 años;2018_T4;19.6
Mujeres;04 Islas Baleares;De 20 a 24 años;2018_T3;8.38
Mujeres;04 Islas Baleares;De 20 a 24 años;2018_T2;21.88
Mujeres;04 Islas Baleares;De 20 a 24 años;2018_T1;21.42
Mujeres;04 Islas Baleares;De 20 a 24 años;2017_T4;30.63
Mujeres;04 Islas Baleares;De 20 a 24 años;2017_T3;20.88
Mujeres;04 Islas Baleares;De 20 a 24 años;2017_T2;31.49
Mujeres;04 Islas Baleares;De 20 a 24 años;2017_T1;41.69
Mujeres;04 Islas Baleares;De 20 a 24 años;2016_T4;39.42
Mujeres;04 Islas Baleares;De 20 a 24 años;2016_T3;26.16
Mujeres;04 Islas Baleares;De 20 a 24 años;2016_T2;36.54
Mujeres;04 Islas Baleares;De 20 a 24 años;2016_T1;52.6
Mujeres;04 Islas Baleares;De 20 a 24 años;2015_T4;29.9
Mujeres;04 Islas Baleares;De 20 a 24 años;2015_T3;16.78
Mujeres;04 Islas Baleares;De 20 a 24 años;2015_T2;32.9
Mujeres;04 Islas Baleares;De 20 a 24 años;2015_T1;41.57
Mujeres;04 Islas Baleares;De 25 a 54 años;2020_T3;11.34
Mujeres;04 Islas Baleares;De 25 a 54 años;2020_T2;14.9
Mujeres;04 Islas Baleares;De 25 a 54 años;2020_T1;20.1
Mujeres;04 Islas Baleares;De 25 a 54 años;2019_T4;9.34
Mujeres;04 Islas Baleares;De 25 a 54 años;2019_T3;7.08
Mujeres;04 Islas Baleares;De 25 a 54 años;2019_T2;13.93
Mujeres;04 Islas Baleares;De 25 a 54 años;2019_T1;19.22
Mujeres;04 Islas Baleares;De 25 a 54 años;2018_T4;10.13
Mujeres;04 Islas Baleares;De 25 a 54 años;2018_T3;7.01
Mujeres;04 Islas Baleares;De 25 a 54 años;2018_T2;10.32
Mujeres;04 Islas Baleares;De 25 a 54 años;2018_T1;16.29
Mujeres;04 Islas Baleares;De 25 a 54 años;2017_T4;10.45
Mujeres;04 Islas Baleares;De 25 a 54 años;2017_T3;7.49
Mujeres;04 Islas Baleares;De 25 a 54 años;2017_T2;10.86
Mujeres;04 Islas Baleares;De 25 a 54 años;2017_T1;16.59
Mujeres;04 Islas Baleares;De 25 a 54 años;2016_T4;13.77
Mujeres;04 Islas Baleares;De 25 a 54 años;2016_T3;9.67
Mujeres;04 Islas Baleares;De 25 a 54 años;2016_T2;12.63
Mujeres;04 Islas Baleares;De 25 a 54 años;2016_T1;16.67
Mujeres;04 Islas Baleares;De 25 a 54 años;2015_T4;15.73
Mujeres;04 Islas Baleares;De 25 a 54 años;2015_T3;10.38
Mujeres;04 Islas Baleares;De 25 a 54 años;2015_T2;16.06
Mujeres;04 Islas Baleares;De 25 a 54 años;2015_T1;21.61
Mujeres;04 Islas Baleares;De 55 y más años;2020_T3;8.29
Mujeres;04 Islas Baleares;De 55 y más años;2020_T2;15.65
Mujeres;04 Islas Baleares;De 55 y más años;2020_T1;22.52
Mujeres;04 Islas Baleares;De 55 y más años;2019_T4;9.42
Mujeres;04 Islas Baleares;De 55 y más años;2019_T3;6.09
Mujeres;04 Islas Baleares;De 55 y más años;2019_T2;12.16
Mujeres;04 Islas Baleares;De 55 y más años;2019_T1;12.74
Mujeres;04 Islas Baleares;De 55 y más años;2018_T4;5.67
Mujeres;04 Islas Baleares;De 55 y más años;2018_T3;4.1
Mujeres;04 Islas Baleares;De 55 y más años;2018_T2;6.42
Mujeres;04 Islas Baleares;De 55 y más años;2018_T1;10.76
Mujeres;04 Islas Baleares;De 55 y más años;2017_T4;8.32
Mujeres;04 Islas Baleares;De 55 y más años;2017_T3;9.49
Mujeres;04 Islas Baleares;De 55 y más años;2017_T2;10.14
Mujeres;04 Islas Baleares;De 55 y más años;2017_T1;15.68
Mujeres;04 Islas Baleares;De 55 y más años;2016_T4;9.84
Mujeres;04 Islas Baleares;De 55 y más años;2016_T3;9.12
Mujeres;04 Islas Baleares;De 55 y más años;2016_T2;13.07
Mujeres;04 Islas Baleares;De 55 y más años;2016_T1;13.42
Mujeres;04 Islas Baleares;De 55 y más años;2015_T4;14.2
Mujeres;04 Islas Baleares;De 55 y más años;2015_T3;14.26
Mujeres;04 Islas Baleares;De 55 y más años;2015_T2;14.97
Mujeres;04 Islas Baleares;De 55 y más años;2015_T1;17.93
Mujeres;05 Canarias;Total;2020_T3;27.76
Mujeres;05 Canarias;Total;2020_T2;20.83
Mujeres;05 Canarias;Total;2020_T1;19.86
Mujeres;05 Canarias;Total;2019_T4;20.27
Mujeres;05 Canarias;Total;2019_T3;23.96
Mujeres;05 Canarias;Total;2019_T2;21.54
Mujeres;05 Canarias;Total;2019_T1;21.69
Mujeres;05 Canarias;Total;2018_T4;20.87
Mujeres;05 Canarias;Total;2018_T3;20.2
Mujeres;05 Canarias;Total;2018_T2;22.38
Mujeres;05 Canarias;Total;2018_T1;22.28
Mujeres;05 Canarias;Total;2017_T4;24.32
Mujeres;05 Canarias;Total;2017_T3;25.8
Mujeres;05 Canarias;Total;2017_T2;26.76
Mujeres;05 Canarias;Total;2017_T1;27.03
Mujeres;05 Canarias;Total;2016_T4;26.55
Mujeres;05 Canarias;Total;2016_T3;27.92
Mujeres;05 Canarias;Total;2016_T2;29.48
Mujeres;05 Canarias;Total;2016_T1;28.06
Mujeres;05 Canarias;Total;2015_T4;27.75
Mujeres;05 Canarias;Total;2015_T3;31.49
Mujeres;05 Canarias;Total;2015_T2;31.26
Mujeres;05 Canarias;Total;2015_T1;31.69
Mujeres;05 Canarias;Menores de 25 años;2020_T3;54.97
Mujeres;05 Canarias;Menores de 25 años;2020_T2;48.83
Mujeres;05 Canarias;Menores de 25 años;2020_T1;36.44
Mujeres;05 Canarias;Menores de 25 años;2019_T4;40.24
Mujeres;05 Canarias;Menores de 25 años;2019_T3;46.71
Mujeres;05 Canarias;Menores de 25 años;2019_T2;48.57
Mujeres;05 Canarias;Menores de 25 años;2019_T1;42.79
Mujeres;05 Canarias;Menores de 25 años;2018_T4;33.99
Mujeres;05 Canarias;Menores de 25 años;2018_T3;34.33
Mujeres;05 Canarias;Menores de 25 años;2018_T2;37.65
Mujeres;05 Canarias;Menores de 25 años;2018_T1;35.99
Mujeres;05 Canarias;Menores de 25 años;2017_T4;40.77
Mujeres;05 Canarias;Menores de 25 años;2017_T3;40.25
Mujeres;05 Canarias;Menores de 25 años;2017_T2;41.97
Mujeres;05 Canarias;Menores de 25 años;2017_T1;43.55
Mujeres;05 Canarias;Menores de 25 años;2016_T4;49.06
Mujeres;05 Canarias;Menores de 25 años;2016_T3;48.44
Mujeres;05 Canarias;Menores de 25 años;2016_T2;58.21
Mujeres;05 Canarias;Menores de 25 años;2016_T1;45.2
Mujeres;05 Canarias;Menores de 25 años;2015_T4;48.88
Mujeres;05 Canarias;Menores de 25 años;2015_T3;54.33
Mujeres;05 Canarias;Menores de 25 años;2015_T2;51.76
Mujeres;05 Canarias;Menores de 25 años;2015_T1;48.5
Mujeres;05 Canarias;25 y más años;2020_T3;26.13
Mujeres;05 Canarias;25 y más años;2020_T2;19.11
Mujeres;05 Canarias;25 y más años;2020_T1;18.7
Mujeres;05 Canarias;25 y más años;2019_T4;18.9
Mujeres;05 Canarias;25 y más años;2019_T3;22.48
Mujeres;05 Canarias;25 y más años;2019_T2;19.68
Mujeres;05 Canarias;25 y más años;2019_T1;20.13
Mujeres;05 Canarias;25 y más años;2018_T4;19.91
Mujeres;05 Canarias;25 y más años;2018_T3;19.07
Mujeres;05 Canarias;25 y más años;2018_T2;21.2
Mujeres;05 Canarias;25 y más años;2018_T1;21.22
Mujeres;05 Canarias;25 y más años;2017_T4;22.97
Mujeres;05 Canarias;25 y más años;2017_T3;24.6
Mujeres;05 Canarias;25 y más años;2017_T2;25.6
Mujeres;05 Canarias;25 y más años;2017_T1;25.8
Mujeres;05 Canarias;25 y más años;2016_T4;25.02
Mujeres;05 Canarias;25 y más años;2016_T3;26.53
Mujeres;05 Canarias;25 y más años;2016_T2;27.73
Mujeres;05 Canarias;25 y más años;2016_T1;26.92
Mujeres;05 Canarias;25 y más años;2015_T4;26.17
Mujeres;05 Canarias;25 y más años;2015_T3;29.71
Mujeres;05 Canarias;25 y más años;2015_T2;29.81
Mujeres;05 Canarias;25 y más años;2015_T1;30.56
Mujeres;05 Canarias;De 16 a 19 años;2020_T3;100
Mujeres;05 Canarias;De 16 a 19 años;2020_T2;52.73
Mujeres;05 Canarias;De 16 a 19 años;2020_T1;41.6
Mujeres;05 Canarias;De 16 a 19 años;2019_T4;41.15
Mujeres;05 Canarias;De 16 a 19 años;2019_T3;52.32
Mujeres;05 Canarias;De 16 a 19 años;2019_T2;61.55
Mujeres;05 Canarias;De 16 a 19 años;2019_T1;51.85
Mujeres;05 Canarias;De 16 a 19 años;2018_T4;18.9
Mujeres;05 Canarias;De 16 a 19 años;2018_T3;33.36
Mujeres;05 Canarias;De 16 a 19 años;2018_T2;51.16
Mujeres;05 Canarias;De 16 a 19 años;2018_T1;69.53
Mujeres;05 Canarias;De 16 a 19 años;2017_T4;69.96
Mujeres;05 Canarias;De 16 a 19 años;2017_T3;54.07
Mujeres;05 Canarias;De 16 a 19 años;2017_T2;80.5
Mujeres;05 Canarias;De 16 a 19 años;2017_T1;94.16
Mujeres;05 Canarias;De 16 a 19 años;2016_T4;72.68
Mujeres;05 Canarias;De 16 a 19 años;2016_T3;83.69
Mujeres;05 Canarias;De 16 a 19 años;2016_T2;76.25
Mujeres;05 Canarias;De 16 a 19 años;2016_T1;53.77
Mujeres;05 Canarias;De 16 a 19 años;2015_T4;66.52
Mujeres;05 Canarias;De 16 a 19 años;2015_T3;65.77
Mujeres;05 Canarias;De 16 a 19 años;2015_T2;79.98
Mujeres;05 Canarias;De 16 a 19 años;2015_T1;91.19
Mujeres;05 Canarias;De 20 a 24 años;2020_T3;51.8
Mujeres;05 Canarias;De 20 a 24 años;2020_T2;48.46
Mujeres;05 Canarias;De 20 a 24 años;2020_T1;35.8
Mujeres;05 Canarias;De 20 a 24 años;2019_T4;40.1
Mujeres;05 Canarias;De 20 a 24 años;2019_T3;46.06
Mujeres;05 Canarias;De 20 a 24 años;2019_T2;46.13
Mujeres;05 Canarias;De 20 a 24 años;2019_T1;41.72
Mujeres;05 Canarias;De 20 a 24 años;2018_T4;36.72
Mujeres;05 Canarias;De 20 a 24 años;2018_T3;34.5
Mujeres;05 Canarias;De 20 a 24 años;2018_T2;34.2
Mujeres;05 Canarias;De 20 a 24 años;2018_T1;27.43
Mujeres;05 Canarias;De 20 a 24 años;2017_T4;34.22
Mujeres;05 Canarias;De 20 a 24 años;2017_T3;36.68
Mujeres;05 Canarias;De 20 a 24 años;2017_T2;37.19
Mujeres;05 Canarias;De 20 a 24 años;2017_T1;38.64
Mujeres;05 Canarias;De 20 a 24 años;2016_T4;46.01
Mujeres;05 Canarias;De 20 a 24 años;2016_T3;43.23
Mujeres;05 Canarias;De 20 a 24 años;2016_T2;55.18
Mujeres;05 Canarias;De 20 a 24 años;2016_T1;44.13
Mujeres;05 Canarias;De 20 a 24 años;2015_T4;45.97
Mujeres;05 Canarias;De 20 a 24 años;2015_T3;52.06
Mujeres;05 Canarias;De 20 a 24 años;2015_T2;48.33
Mujeres;05 Canarias;De 20 a 24 años;2015_T1;41.9
Mujeres;05 Canarias;De 25 a 54 años;2020_T3;26.35
Mujeres;05 Canarias;De 25 a 54 años;2020_T2;19.68
Mujeres;05 Canarias;De 25 a 54 años;2020_T1;19.09
Mujeres;05 Canarias;De 25 a 54 años;2019_T4;19.29
Mujeres;05 Canarias;De 25 a 54 años;2019_T3;23.02
Mujeres;05 Canarias;De 25 a 54 años;2019_T2;19.91
Mujeres;05 Canarias;De 25 a 54 años;2019_T1;20.45
Mujeres;05 Canarias;De 25 a 54 años;2018_T4;19.41
Mujeres;05 Canarias;De 25 a 54 años;2018_T3;19.05
Mujeres;05 Canarias;De 25 a 54 años;2018_T2;21.17
Mujeres;05 Canarias;De 25 a 54 años;2018_T1;20.88
Mujeres;05 Canarias;De 25 a 54 años;2017_T4;23
Mujeres;05 Canarias;De 25 a 54 años;2017_T3;24.31
Mujeres;05 Canarias;De 25 a 54 años;2017_T2;26.53
Mujeres;05 Canarias;De 25 a 54 años;2017_T1;26.29
Mujeres;05 Canarias;De 25 a 54 años;2016_T4;24.83
Mujeres;05 Canarias;De 25 a 54 años;2016_T3;26.13
Mujeres;05 Canarias;De 25 a 54 años;2016_T2;27.97
Mujeres;05 Canarias;De 25 a 54 años;2016_T1;26.71
Mujeres;05 Canarias;De 25 a 54 años;2015_T4;26.4
Mujeres;05 Canarias;De 25 a 54 años;2015_T3;29.55
Mujeres;05 Canarias;De 25 a 54 años;2015_T2;30.94
Mujeres;05 Canarias;De 25 a 54 años;2015_T1;31.15
Mujeres;05 Canarias;De 55 y más años;2020_T3;25.08
Mujeres;05 Canarias;De 55 y más años;2020_T2;16.82
Mujeres;05 Canarias;De 55 y más años;2020_T1;16.86
Mujeres;05 Canarias;De 55 y más años;2019_T4;16.99
Mujeres;05 Canarias;De 55 y más años;2019_T3;19.46
Mujeres;05 Canarias;De 55 y más años;2019_T2;18.46
Mujeres;05 Canarias;De 55 y más años;2019_T1;18.42
Mujeres;05 Canarias;De 55 y más años;2018_T4;22.73
Mujeres;05 Canarias;De 55 y más años;2018_T3;19.19
Mujeres;05 Canarias;De 55 y más años;2018_T2;21.36
Mujeres;05 Canarias;De 55 y más años;2018_T1;23.24
Mujeres;05 Canarias;De 55 y más años;2017_T4;22.79
Mujeres;05 Canarias;De 55 y más años;2017_T3;26.41
Mujeres;05 Canarias;De 55 y más años;2017_T2;20.16
Mujeres;05 Canarias;De 55 y más años;2017_T1;22.96
Mujeres;05 Canarias;De 55 y más años;2016_T4;26.19
Mujeres;05 Canarias;De 55 y más años;2016_T3;28.99
Mujeres;05 Canarias;De 55 y más años;2016_T2;26.21
Mujeres;05 Canarias;De 55 y más años;2016_T1;28.22
Mujeres;05 Canarias;De 55 y más años;2015_T4;24.67
Mujeres;05 Canarias;De 55 y más años;2015_T3;30.76
Mujeres;05 Canarias;De 55 y más años;2015_T2;22.12
Mujeres;05 Canarias;De 55 y más años;2015_T1;26.5
Mujeres;06 Cantabria;Total;2020_T3;12.41
Mujeres;06 Cantabria;Total;2020_T2;13.95
Mujeres;06 Cantabria;Total;2020_T1;11.79
Mujeres;06 Cantabria;Total;2019_T4;12.13
Mujeres;06 Cantabria;Total;2019_T3;9.42
Mujeres;06 Cantabria;Total;2019_T2;9.23
Mujeres;06 Cantabria;Total;2019_T1;13.26
Mujeres;06 Cantabria;Total;2018_T4;11.28
Mujeres;06 Cantabria;Total;2018_T3;10.29
Mujeres;06 Cantabria;Total;2018_T2;13.57
Mujeres;06 Cantabria;Total;2018_T1;14.27
Mujeres;06 Cantabria;Total;2017_T4;13.98
Mujeres;06 Cantabria;Total;2017_T3;12.71
Mujeres;06 Cantabria;Total;2017_T2;14.45
Mujeres;06 Cantabria;Total;2017_T1;14.58
Mujeres;06 Cantabria;Total;2016_T4;13.2
Mujeres;06 Cantabria;Total;2016_T3;13.06
Mujeres;06 Cantabria;Total;2016_T2;16.6
Mujeres;06 Cantabria;Total;2016_T1;19.3
Mujeres;06 Cantabria;Total;2015_T4;18.36
Mujeres;06 Cantabria;Total;2015_T3;16.26
Mujeres;06 Cantabria;Total;2015_T2;20.5
Mujeres;06 Cantabria;Total;2015_T1;20.96
Mujeres;06 Cantabria;Menores de 25 años;2020_T3;46.86
Mujeres;06 Cantabria;Menores de 25 años;2020_T2;56.63
Mujeres;06 Cantabria;Menores de 25 años;2020_T1;33.45
Mujeres;06 Cantabria;Menores de 25 años;2019_T4;24.72
Mujeres;06 Cantabria;Menores de 25 años;2019_T3;33.19
Mujeres;06 Cantabria;Menores de 25 años;2019_T2;39.72
Mujeres;06 Cantabria;Menores de 25 años;2019_T1;46.67
Mujeres;06 Cantabria;Menores de 25 años;2018_T4;37.42
Mujeres;06 Cantabria;Menores de 25 años;2018_T3;24.16
Mujeres;06 Cantabria;Menores de 25 años;2018_T2;38.97
Mujeres;06 Cantabria;Menores de 25 años;2018_T1;39.83
Mujeres;06 Cantabria;Menores de 25 años;2017_T4;41.77
Mujeres;06 Cantabria;Menores de 25 años;2017_T3;29.29
Mujeres;06 Cantabria;Menores de 25 años;2017_T2;26.16
Mujeres;06 Cantabria;Menores de 25 años;2017_T1;31.61
Mujeres;06 Cantabria;Menores de 25 años;2016_T4;23.26
Mujeres;06 Cantabria;Menores de 25 años;2016_T3;35
Mujeres;06 Cantabria;Menores de 25 años;2016_T2;37.54
Mujeres;06 Cantabria;Menores de 25 años;2016_T1;22.41
Mujeres;06 Cantabria;Menores de 25 años;2015_T4;38.68
Mujeres;06 Cantabria;Menores de 25 años;2015_T3;26.51
Mujeres;06 Cantabria;Menores de 25 años;2015_T2;20.74
Mujeres;06 Cantabria;Menores de 25 años;2015_T1;25.95
Mujeres;06 Cantabria;25 y más años;2020_T3;10.41
Mujeres;06 Cantabria;25 y más años;2020_T2;12.52
Mujeres;06 Cantabria;25 y más años;2020_T1;11
Mujeres;06 Cantabria;25 y más años;2019_T4;11.46
Mujeres;06 Cantabria;25 y más años;2019_T3;8.13
Mujeres;06 Cantabria;25 y más años;2019_T2;8.32
Mujeres;06 Cantabria;25 y más años;2019_T1;11.82
Mujeres;06 Cantabria;25 y más años;2018_T4;10.09
Mujeres;06 Cantabria;25 y más años;2018_T3;9.49
Mujeres;06 Cantabria;25 y más años;2018_T2;12.15
Mujeres;06 Cantabria;25 y más años;2018_T1;12.98
Mujeres;06 Cantabria;25 y más años;2017_T4;12.45
Mujeres;06 Cantabria;25 y más años;2017_T3;11.68
Mujeres;06 Cantabria;25 y más años;2017_T2;13.84
Mujeres;06 Cantabria;25 y más años;2017_T1;13.61
Mujeres;06 Cantabria;25 y más años;2016_T4;12.69
Mujeres;06 Cantabria;25 y más años;2016_T3;11.86
Mujeres;06 Cantabria;25 y más años;2016_T2;15.64
Mujeres;06 Cantabria;25 y más años;2016_T1;19.17
Mujeres;06 Cantabria;25 y más años;2015_T4;17.45
Mujeres;06 Cantabria;25 y más años;2015_T3;15.67
Mujeres;06 Cantabria;25 y más años;2015_T2;20.49
Mujeres;06 Cantabria;25 y más años;2015_T1;20.74
Mujeres;06 Cantabria;De 16 a 19 años;2020_T3;45.7
Mujeres;06 Cantabria;De 16 a 19 años;2020_T2;68.29
Mujeres;06 Cantabria;De 16 a 19 años;2020_T1;64.09
Mujeres;06 Cantabria;De 16 a 19 años;2019_T4;25.45
Mujeres;06 Cantabria;De 16 a 19 años;2019_T3;43.61
Mujeres;06 Cantabria;De 16 a 19 años;2019_T2;52.38
Mujeres;06 Cantabria;De 16 a 19 años;2019_T1;59.09
Mujeres;06 Cantabria;De 16 a 19 años;2018_T4;40.67
Mujeres;06 Cantabria;De 16 a 19 años;2018_T3;35.25
Mujeres;06 Cantabria;De 16 a 19 años;2018_T2;32.59
Mujeres;06 Cantabria;De 16 a 19 años;2018_T1;16.45
Mujeres;06 Cantabria;De 16 a 19 años;2017_T4;16.73
Mujeres;06 Cantabria;De 16 a 19 años;2017_T3;20.54
Mujeres;06 Cantabria;De 16 a 19 años;2017_T2;52.88
Mujeres;06 Cantabria;De 16 a 19 años;2017_T1;..
Mujeres;06 Cantabria;De 16 a 19 años;2016_T4;33.21
Mujeres;06 Cantabria;De 16 a 19 años;2016_T3;34.63
Mujeres;06 Cantabria;De 16 a 19 años;2016_T2;82.78
Mujeres;06 Cantabria;De 16 a 19 años;2016_T1;75.52
Mujeres;06 Cantabria;De 16 a 19 años;2015_T4;75.83
Mujeres;06 Cantabria;De 16 a 19 años;2015_T3;61.66
Mujeres;06 Cantabria;De 16 a 19 años;2015_T2;40.18
Mujeres;06 Cantabria;De 16 a 19 años;2015_T1;30.87
Mujeres;06 Cantabria;De 20 a 24 años;2020_T3;47.13
Mujeres;06 Cantabria;De 20 a 24 años;2020_T2;54.39
Mujeres;06 Cantabria;De 20 a 24 años;2020_T1;27.6
Mujeres;06 Cantabria;De 20 a 24 años;2019_T4;24.58
Mujeres;06 Cantabria;De 20 a 24 años;2019_T3;28.38
Mujeres;06 Cantabria;De 20 a 24 años;2019_T2;38.53
Mujeres;06 Cantabria;De 20 a 24 años;2019_T1;42.55
Mujeres;06 Cantabria;De 20 a 24 años;2018_T4;36.77
Mujeres;06 Cantabria;De 20 a 24 años;2018_T3;20.78
Mujeres;06 Cantabria;De 20 a 24 años;2018_T2;40.28
Mujeres;06 Cantabria;De 20 a 24 años;2018_T1;42.76
Mujeres;06 Cantabria;De 20 a 24 años;2017_T4;43.79
Mujeres;06 Cantabria;De 20 a 24 años;2017_T3;29.79
Mujeres;06 Cantabria;De 20 a 24 años;2017_T2;24.24
Mujeres;06 Cantabria;De 20 a 24 años;2017_T1;32.6
Mujeres;06 Cantabria;De 20 a 24 años;2016_T4;22.42
Mujeres;06 Cantabria;De 20 a 24 años;2016_T3;35.07
Mujeres;06 Cantabria;De 20 a 24 años;2016_T2;30.97
Mujeres;06 Cantabria;De 20 a 24 años;2016_T1;16.75
Mujeres;06 Cantabria;De 20 a 24 años;2015_T4;34.68
Mujeres;06 Cantabria;De 20 a 24 años;2015_T3;22.4
Mujeres;06 Cantabria;De 20 a 24 años;2015_T2;18.21
Mujeres;06 Cantabria;De 20 a 24 años;2015_T1;25.23
Mujeres;06 Cantabria;De 25 a 54 años;2020_T3;11.51
Mujeres;06 Cantabria;De 25 a 54 años;2020_T2;13.21
Mujeres;06 Cantabria;De 25 a 54 años;2020_T1;11.92
Mujeres;06 Cantabria;De 25 a 54 años;2019_T4;12.87
Mujeres;06 Cantabria;De 25 a 54 años;2019_T3;8.58
Mujeres;06 Cantabria;De 25 a 54 años;2019_T2;9
Mujeres;06 Cantabria;De 25 a 54 años;2019_T1;12.16
Mujeres;06 Cantabria;De 25 a 54 años;2018_T4;10.44
Mujeres;06 Cantabria;De 25 a 54 años;2018_T3;8.98
Mujeres;06 Cantabria;De 25 a 54 años;2018_T2;13.34
Mujeres;06 Cantabria;De 25 a 54 años;2018_T1;13.73
Mujeres;06 Cantabria;De 25 a 54 años;2017_T4;13.43
